%%% Global Ocean Heat Content estimate from 1940 to 2017 (v3, Monthly)
%%% CZ16 method (EnOI-DE/CMIP5 method, firstly Published in Journal of Climate, improved in our Science Advances paper)
%%% Cheng L. and J. Zhu, 2016, Benefits of CMIP5 multimodel ensemble in reconstructing historical ocean subsurface temperature variation, Journal of Climate. 29(15),5393-5416,doi:10.1175/JCLI-D-15-0730.1
%%% Cheng L. *, K. Trenberth, J. Fasullo, T. Boyer, J. Abraham, J. Zhu, 2017: Improved estimates of ocean heat content from 1960 to 2015, Science Advances, 3, e1601545. 

%%% Update date: Mar. 2018 by L.Cheng (all 2017 values are included)
%%% unit of OHC:  *10^22 Joules
%%% Smoothed-OHC is 12-month running mean.
%%% Baseline: 2006-2015
%%% Note: in this version (v3), we included the Arctic Ocean, improved land mask, and used updated CH14 XBT correction.
%%% Information of updated CH14 scheme for XBT data provided in http://159.226.119.60/cheng/ and https://www.nodc.noaa.gov/OC5/XBT_BIAS/xbt_bias.html
%%% Note: Reliable records are after 1955

%%% Link to Ocean Gridded Temperature Analysis: 
%%% ftp://ds1.iap.ac.cn/ftp/cheng/CZ16_v3_IAP_Temperature_gridded_1month_netcdf/
%%% OR:  http://ddl.escience.cn/f/FiL0

"year" "month" "OHC0-700m" "Smoothed OHC0-700m" "Error, 95% CI is OHC+/-Error" "OHC700-2000m" "Smoothed OHC700-2000m" "Error, 95% CI is OHC+/-Error" 
2008	9	-2.15	-1.59	0.40	-0.89	-0.80	0.35
2008	10	-2.02	-1.54	0.37	-0.97	-0.78	0.33
2008	11	-2.55	-1.46	0.38	-1.07	-0.77	0.34
2008	12	-2.26	-1.37	0.39	-0.97	-0.76	0.34
2009	1	-1.92	-1.25	0.38	-0.66	-0.76	0.33
2009	2	-0.97	-1.11	0.36	-0.58	-0.73	0.33
2009	3	-0.49	-0.94	0.36	-0.62	-0.68	0.32
2009	4	0.01	-0.75	0.38	-0.54	-0.63	0.32
2009	5	-0.07	-0.58	0.38	-0.60	-0.56	0.31
2009	6	0.04	-0.44	0.36	-0.66	-0.49	0.31
2009	7	0.04	-0.36	0.38	-0.54	-0.44	0.31
2009	8	-0.12	-0.35	0.38	-0.34	-0.40	0.31
2009	9	0.30	-0.43	0.37	-0.37	-0.37	0.31
2009	10	-0.08	-0.53	0.39	-0.23	-0.33	0.32
2009	11	-0.42	-0.61	0.39	-0.16	-0.29	0.32
2009	12	-0.96	-0.67	0.39	-0.19	-0.27	0.31
2010	1	-1.19	-0.73	0.34	-0.13	-0.25	0.30
2010	2	-1.54	-0.78	0.32	-0.22	-0.24	0.29
2010	3	-1.89	-0.85	0.33	-0.18	-0.24	0.28
2010	4	-1.00	-0.93	0.35	-0.07	-0.24	0.27
2010	5	-0.86	-0.98	0.35	-0.25	-0.27	0.27
2010	6	-0.76	-0.99	0.35	-0.33	-0.30	0.28
2010	7	-0.54	-0.94	0.35	-0.44	-0.31	0.27
2010	8	-0.63	-0.85	0.36	-0.32	-0.31	0.29
2010	9	-0.97	-0.74	0.37	-0.32	-0.31	0.29
2010	10	-0.67	-0.66	0.39	-0.39	-0.31	0.30
2010	11	-1.00	-0.62	0.38	-0.59	-0.30	0.31
2010	12	-0.66	-0.57	0.38	-0.49	-0.28	0.31
2011	1	-0.26	-0.51	0.36	-0.16	-0.25	0.32
2011	2	-0.45	-0.46	0.39	-0.15	-0.24	0.31
2011	3	-0.31	-0.39	0.39	-0.25	-0.22	0.32
2011	4	-0.56	-0.32	0.38	-0.07	-0.20	0.32
2011	5	-0.36	-0.23	0.39	0.06	-0.16	0.33
2011	6	0.03	-0.13	0.38	-0.06	-0.12	0.33
2011	7	0.05	-0.03	0.41	-0.18	-0.08	0.32
2011	8	-0.03	0.09	0.39	-0.17	-0.03	0.32
2011	9	0.03	0.19	0.41	-0.12	0.03	0.31
2011	10	0.07	0.29	0.43	-0.10	0.08	0.32
2011	11	0.32	0.37	0.42	0.04	0.12	0.31
2011	12	0.45	0.41	0.39	-0.02	0.17	0.31
2012	1	1.07	0.40	0.37	0.33	0.21	0.30
2012	2	0.97	0.41	0.39	0.46	0.25	0.29
2012	3	0.90	0.44	0.39	0.49	0.29	0.29
2012	4	0.42	0.48	0.37	0.53	0.34	0.31
2012	5	0.65	0.52	0.36	0.53	0.40	0.30
2012	6	-0.04	0.57	0.33	0.47	0.46	0.31
2012	7	-0.01	0.63	0.32	0.41	0.52	0.33
2012	8	0.20	0.69	0.33	0.17	0.57	0.35
2012	9	0.49	0.79	0.34	0.41	0.61	0.32
2012	10	0.49	0.86	0.34	0.68	0.64	0.31
2012	11	0.87	0.92	0.36	0.68	0.66	0.31
2012	12	1.27	1.01	0.35	0.75	0.67	0.32
2013	1	1.51	1.10	0.33	1.06	0.68	0.31
2013	2	2.18	1.17	0.33	0.93	0.70	0.31
2013	3	1.88	1.25	0.34	0.95	0.73	0.32
2013	4	1.27	1.35	0.34	0.77	0.73	0.32
2013	5	1.26	1.48	0.33	0.73	0.73	0.33
2013	6	1.34	1.60	0.34	0.63	0.74	0.33
2013	7	0.94	1.68	0.32	0.52	0.77	0.32
2013	8	0.99	1.70	0.32	0.55	0.79	0.33
2013	9	1.46	1.65	0.33	0.64	0.82	0.33
2013	10	2.06	1.61	0.34	0.48	0.85	0.33
2013	11	2.46	1.61	0.38	0.80	0.90	0.33
2013	12	2.36	1.64	0.39	1.01	0.96	0.34
2014	1	2.40	1.72	0.37	1.32	1.05	0.33
2014	2	1.81	1.82	0.38	1.24	1.14	0.31
2014	3	0.99	1.86	0.40	1.32	1.23	0.31
2014	4	1.17	1.82	0.38	1.28	1.31	0.31
2014	5	1.33	1.72	0.37	1.36	1.39	0.31
2014	6	2.05	1.62	0.39	1.42	1.45	0.32
2014	7	2.29	1.59	0.39	1.74	1.49	0.32
2014	8	1.93	1.62	0.39	1.65	1.54	0.32
2014	9	1.49	1.74	0.39	1.60	1.59	0.31
2014	10	1.06	1.87	0.37	1.49	1.66	0.32
2014	11	1.00	1.99	0.35	1.60	1.71	0.32
2014	12	1.52	2.10	0.36	1.66	1.76	0.32
2015	1	2.42	2.18	0.40	1.81	1.79	0.31
2015	2	2.69	2.27	0.42	1.79	1.79	0.26
2015	3	2.83	2.41	0.40	2.14	1.77	0.27
2015	4	2.59	2.56	0.39	2.02	1.73	0.27
2015	5	2.80	2.71	0.39	1.90	1.69	0.27
2015	6	3.12	2.85	0.39	1.94	1.64	0.26
2015	7	3.03	2.92	0.38	1.91	1.61	0.26
2015	8	3.46	2.92	0.37	1.62	1.57	0.27
2015	9	3.28	2.89	0.36	1.17	1.54	0.27
2015	10	2.80	2.88	0.38	1.02	1.51	0.26
2015	11	3.01	2.88	0.39	1.01	1.48	0.27
2015	12	2.78	2.85	0.36	1.15	1.45	0.27
2016	1	2.82	2.80	0.36	1.37	1.41	0.29
2016	2	2.39	2.71	0.36	1.47	1.38	0.30
2016	3	2.38	2.61	0.37	1.69	1.38	0.31
2016	4	2.74	2.55	0.37	1.66	1.41	0.31
2016	5	2.67	2.50	0.37	1.63	1.45	0.31
2016	6	2.56	2.46	0.37	1.48	1.51	0.31
2016	7	2.24	2.43	0.38	1.41	1.55	0.32
2016	8	2.10	2.45	0.41	1.33	1.59	0.32
2016	9	2.26	2.55	0.41	1.43	1.63	0.32
2016	10	2.37	2.67	0.42	1.49	1.66	0.31
2016	11	2.44	2.77	0.46	1.68	1.69	0.32
2016	12	2.37	2.86	0.45	1.75	1.72	0.32
2017	1	2.40	2.94	0.44	1.91	1.76	0.34
2017	2	3.27	3.02	0.41	1.89	1.82	0.34
2017	3	3.95	3.14	0.39	1.99	1.89	0.34
2017	4	4.03	3.27	0.39	2.15	1.94	0.35
2017	5	3.87	3.40	0.38	1.88	1.99	0.34
2017	6	3.43	3.54	0.39	1.92	2.03	0.34
2017	7	3.21	3.73	0.42	1.97	2.08	0.57
2017	8	3.23	3.96	0.44	2.23	2.13	0.58
2017	9	3.87	 NaN	0.43	2.18	 NaN	0.59
2017	10	4.00	 NaN	0.45	2.08	 NaN	0.63
2017	11	3.88	 NaN	0.47	2.10	 NaN	0.67
2017	12	4.26	 NaN	0.50	2.31	 NaN	0.73
2018	1	5.19	 NaN	0.50	2.55	 NaN	0.73
2018	2	5.86	 NaN	0.50	2.60	 NaN	0.73
